id,type,label,count,properties
"fault_record:424d17c18bf9","fault_record","529 制动器报死","1","{""code"":""529"",""name"":""制动器报死"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 bachmann+PM3000"",""reason"":""线路原因"",""solution"":""1.检查制动器开/关传感器线路及液压油位是否正常。2.风机紧急停机、制动停机、制动器故障均会出现该故障号，复位即可"",""logic"":"""",""category"":"""",""source"":""华锐风机csv/bachmann+PM3000/bachmann+PM3000_5_528.md:3""}"
"fault_record:5b6c7b3ccd40","fault_record","529 SS-9刹车位置","1","{""code"":""529"",""name"":""SS-9刹车位置"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 Bachmann机组故障说明"",""reason"":""PLC DI232模块A240.1的I15端口收不到反馈信号"",""solution"":""1.检查制动器开/关传感器线路及液压油位是否正常。 2.检查继电器NCC310-K228.8是否正常。 3.检查继电器NCC310-K228.8至DI232模块 A240.1的15号端口线路是否松动。"",""logic"":""SS-9刹车位置"",""category"":""安全链"",""source"":""华锐风机csv/Bachmann机组故障说明/Bachmann机组故障说明_6_529.md:1""}"
"fault_record:f36bb685653c","fault_record","53 变桨控制柜3内部温度过高","1","{""code"":""53"",""name"":""变桨控制柜3内部温度过高"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""SL1500 ABB PLC机组"",""reason"":""当变桨控制柜3内部温度过高时,故障代码产生"",""solution"":""1.检查变桨变频器风扇是否损坏。2.检查变桨控制柜加热器继电器K45.5是否一直吸合,加热器E46.2是否一直加热"",""logic"":""变桨控制柜3内部温度过高"",""category"":""变桨系统"",""source"":""SL1500 机组ABB PLC高穿程序故障处理手册/SL1500 机组ABB PLC高穿程序故障处理手册_20_53.md:1""}"
"fault_record:67f87e00cc1c","fault_record","53 母线不控整流欠压","1","{""code"":""53"",""name"":""母线不控整流欠压"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 国通变频"",""reason"":""不控整流过程中母线电压过低"",""solution"":""(1)确定母线电压检测是否正确——查看检测值是否与真实母线电压一致； (2)确定主接触器工作是否正常——在单步调试模式下可以测试网侧接触器动作； (3)更换检测板"",""logic"":"""",""category"":"""",""source"":""华锐风机csv/国通变频/国通变频_15_53.md:1""}"
"fault_record:38ed9021710d","fault_record","53 Scada Stats Stopped","1","{""code"":""53"",""name"":""Scada Stats Stopped"",""site"":""华能四平风电场二期"",""brand"":""新誉"",""model"":""新誉风机"",""reason"":""Scada 停用"",""solution"":"""",""logic"":"""",""category"":"""",""source"":""新誉故障代码/新誉故障代码_18_52.md:2""}"
"fault_record:0370ba1bd9e3","fault_record","530 超越工作位置","1","{""code"":""530"",""name"":""超越工作位置"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 bachmann+PM3000"",""reason"":""电气元件损坏（滑环）；程序中变桨减速机减速比选错"",""solution"":""1.叶片的工作位置应大于-1度，当叶片到达-4度时，限位开关激活，故障产生。检查限位开关回路2.滑环传输信号故障3.更正程序中变桨减速机减速比4.检查PLC检测Err18故障的端口（working position）-浪涌-滑环-轮毂柜-滑环-F238.2之间相关线路及器件是否有问题。5.检查轮毂内控制柜之间的电缆是否固定良好（扎带固定好，不会来回甩动）"",""logic"":"""",""category"":"""",""source"":""华锐风机csv/bachmann+PM3000/bachmann+PM3000_6_530.md:1""}"
"fault_record:7103c12f86d5","fault_record","530 SS-10超出工作位置","1","{""code"":""530"",""name"":""SS-10超出工作位置"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 Bachmann机组故障说明"",""reason"":""PLC DI232模块A240.1的I21端口收不到反馈信号"",""solution"":""1.检查PLC检测Err18故障的端口（working position）-浪涌-滑环-轮毂柜-限位开关-滑环-F238.2之间相关线路及器件是否有问题。 2.检查轮毂内控制柜之间的电缆是否固定良好（扎带固定好，不会来回甩动,否则容易导致高转速下频报故障）。 3.检查程序中变桨减速机的减速比是否选择正确。 4.检查叶片限位开关是否安装/调节正确，正常是变桨到-4度左右才触发限位开关。"",""logic"":""SS-10超出工作位置"",""category"":""安全链"",""source"":""华锐风机csv/Bachmann机组故障说明/Bachmann机组故障说明_6_529.md:2""}"
"fault_record:1c7591cece04","fault_record","5308 机组冰冻告警","1","{""code"":""5308"",""name"":""机组冰冻告警"",""site"":""（四期）/（五期）吉林通榆团结D风电场"",""brand"":""运达"",""model"":""WD3000 Beckhoff控制器"",""reason"":"""",""solution"":"""",""logic"":""在机舱外温度(2.09EL3204-CH2-Pt 100)<冰冻报警温度,且报\""风向仪无摆动\""或报\""风速仪故障\""或报\""小风大功率\""或报\""大风小功率\""."",""category"":"""",""source"":""WD3000风电机组状态代码表(Beckhoff控制器)/WD3000风电机组状态代码表(Beckhoff控制器)_21_5307.md:2""}"
"fault_record:15ecd5433b55","fault_record","5308 机组冰冻告警","1","{""code"":""5308"",""name"":""机组冰冻告警"",""site"":""华能通榆团结D、E风电场"",""brand"":""运达"",""model"":""WD2500"",""reason"":"""",""solution"":""1.冰冻导致桨叶和风速风向仪冰冻,报出大风小功率或小风大功率,同时报出冰冻报警;2.风况稳定或风向标故障,风向标长时间不动作,报风向仪无摆;3.风速风向仪加热失效,导致结冰;4.舱外温度传感器损坏或线路故障;5.参数设置有误"",""logic"":""在机舱外温度(2.09EL3204-CH2-Pt100)<冰冻报警温度,且报\""风向仪无摆动\""或报\""风速仪故障\""或报\""小风大功率\""或报\""大风小功率\""."",""category"":"""",""source"":""华能通榆团结D、E风电场项目WD2500机组故障处理手册/华能通榆团结D、E风电场项目WD2500机组故障处理手册_21_5307.md:2""}"
"fault_record:c1815d13c905","fault_record","5308 机组冰冻告警","1","{""code"":""5308"",""name"":""机组冰冻告警"",""site"":""华能通榆新华风电场"",""brand"":""运达"",""model"":""WD1500"",""reason"":"""",""solution"":""1.冰冻导致桨叶和风速风向仪冰冻,报出大风小功率或小风大功率,同时报出冰冻报警;2.风况稳定或风向标故障,风向标长时间不动作,报风向仪无摆动;3.风速风向仪加热失效,导致结冰;4.舱外温度传感器损坏或线路故障;5.参数设置有误"",""logic"":""在机舱外温度(2.09EL3204-CH2-Pt100)<冰冻报警温度,且报\""风向仪无摆动\""或报\""风速仪故障\""或报\""小风大功率\""或报\""大风小功率\""."",""category"":"""",""source"":""华能通榆新华风电场WD1500机组故障处理手册/华能通榆新华风电场WD1500机组故障处理手册_21_5308.md:1""}"
"fault_record:dd948377b20a","fault_record","5308 机组冰冻告警","1","{""code"":""5308"",""name"":""机组冰冻告警"",""site"":""（四期）/（五期）吉林通榆团结D风电场"",""brand"":""运达"",""model"":""运达3.0MW机组"",""reason"":"""",""solution"":"""",""logic"":""在机舱外温度(2.09EL3204-CH2-Pt 100)<冰冻报警温度,且报\""风向仪无摆动\""或报\""风速仪故障\""或报\""小风大功率\""或报\""大风小功率\""."",""category"":"""",""source"":""运达风机（3.0MW）故障处理/运达风机（3.0MW）故障处理_21_5307.md:2""}"
"fault_record:f7301c636082","fault_record","5309 风向仪无摆动","1","{""code"":""5309"",""name"":""风向仪无摆动"",""site"":""（四期）/（五期）吉林通榆团结D风电场"",""brand"":""运达"",""model"":""WD3000 Beckhoff控制器"",""reason"":"""",""solution"":"""",""logic"":""3s平均风速>对风误差测量最小风速且3s对风误差变化率<最小对风误差率,持续时间>无对风误差的最大时间."",""category"":"""",""source"":""WD3000风电机组状态代码表(Beckhoff控制器)/WD3000风电机组状态代码表(Beckhoff控制器)_21_5307.md:3""}"
"fault_record:f34e3b0df3f0","fault_record","5309 风向仪无摆动","1","{""code"":""5309"",""name"":""风向仪无摆动"",""site"":""华能通榆团结D、E风电场"",""brand"":""运达"",""model"":""WD2500"",""reason"":"""",""solution"":""1.风向仪卡死;2.风向仪回路故障;3.风况稳定;4.风向仪冰冻"",""logic"":""3s平均风速>对风误差测量最小风速且3s对风误差变化率<最小对风误差率,持续时间>无对风误差的最大时间."",""category"":"""",""source"":""华能通榆团结D、E风电场项目WD2500机组故障处理手册/华能通榆团结D、E风电场项目WD2500机组故障处理手册_21_5307.md:3""}"
"fault_record:a6323816cbd9","fault_record","5309 风向仪无摆动","1","{""code"":""5309"",""name"":""风向仪无摆动"",""site"":""华能通榆新华风电场"",""brand"":""运达"",""model"":""WD1500"",""reason"":"""",""solution"":""1.风向仪卡死;2.风向仪回路故障;3.风况稳定;4.风向仪冰冻"",""logic"":""3s平均风速>对风误差测量最小风速且3s对风误差变化率<最小对风误差率,持续时间>无对风误差的最大时间."",""category"":"""",""source"":""华能通榆新华风电场WD1500机组故障处理手册/华能通榆新华风电场WD1500机组故障处理手册_21_5308.md:2""}"
"fault_record:f828d14dde2c","fault_record","5309 风向仪无摆动","1","{""code"":""5309"",""name"":""风向仪无摆动"",""site"":""新华、（四期）吉林通榆团结D风电场、（四期）/（五期）吉林通榆团结D风电场、裕民、福林、长龙山/裕民"",""brand"":""运达"",""model"":""运达机组"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""运达机组远程复位码说明/运达机组远程复位码说明_36_5309.md:1""}"
"fault_record:c9a648748534","fault_record","5309 风向仪无摆动","1","{""code"":""5309"",""name"":""风向仪无摆动"",""site"":""（四期）/（五期）吉林通榆团结D风电场"",""brand"":""运达"",""model"":""运达3.0MW机组"",""reason"":"""",""solution"":"""",""logic"":""3s平均风速>对风误差测量最小风速且3s对风误差变化率<最小对风误差率,持续时间>无对风误差的最大时间."",""category"":"""",""source"":""运达风机（3.0MW）故障处理/运达风机（3.0MW）故障处理_21_5307.md:3""}"
"fault_record:a7e24752ff39","fault_record","531 轮毂驱动/转速高时报；瞬间断开；频报或无法复位","1","{""code"":""531"",""name"":""轮毂驱动/转速高时报；瞬间断开；频报或无法复位"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 Bachmann机组故障说明"",""reason"":""PLC DI232模块A240.1的I22端口收不到反馈信号"",""solution"":""1.安全链回路监测Err19故障的PLC端口—浪涌F238.2-滑环-轮毂柜之间的相关线路是否断开或松动。 2.检查轮毂柜内接触器K26.5、 K36.5、 K46.5是否吸合，如未吸合检查线圈供电的230V-L、N回路线路是否正常。 3.检查轮毂内控制柜之间的电缆是否固定良好（扎带固定好，不会来回甩动，否则容易导致高转速下频报故障）。"",""logic"":""轮毂驱动/转速高时报；瞬间断开；频报或无法复位"",""category"":""安全链"",""source"":""华锐风机csv/Bachmann机组故障说明/Bachmann机组故障说明_6_529.md:3""}"
"fault_record:6e380e26d1cc","fault_record","532 运行过程中报此故障","1","{""code"":""532"",""name"":""运行过程中报此故障"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 bachmann+PM3000"",""reason"":""24V继电器损坏"",""solution"":""1.检查24V继电器是否正常，如异常，更换。2.如机组刚送电或其他故障后产生该故障，bachmann机组需要等待8秒左右才能复位该故障"",""logic"":"""",""category"":"""",""source"":""华锐风机csv/bachmann+PM3000/bachmann+PM3000_6_530.md:3""}"
"fault_record:76bd1993063c","fault_record","532 SS-12存储继电器不能复位","1","{""code"":""532"",""name"":""SS-12存储继电器不能复位"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 Bachmann机组故障说明"",""reason"":""PLC DI232模块A240.1:23端口收不到反馈信号"",""solution"":""1.如果复位其他故障时产生，只需复位或间隔8s左右再复位即可。 2.如果单报此故障，检查24V继电器K228.5、K246.2是否正常，大多数情况只是线圈部分损坏，此时可单独换线圈，无需更换底座。 3.检查K228.5、K246.2至PLC模块A240.1：23端口线路是否正常。"",""logic"":""SS-12存储继电器不能复位"",""category"":""安全链"",""source"":""华锐风机csv/Bachmann机组故障说明/Bachmann机组故障说明_7_532.md:1""}"
"fault_record:89b5f15500c9","fault_record","5320 实时风速超限","1","{""code"":""5320"",""name"":""实时风速超限"",""site"":""华能通榆团结D、E风电场"",""brand"":""运达"",""model"":""WD2500"",""reason"":"""",""solution"":""1.风速测量超限;2.风速风向仪或回路故障"",""logic"":""实时风速测量值<-1m/s或>80m/s."",""category"":"""",""source"":""华能通榆团结D、E风电场项目WD2500机组故障处理手册/华能通榆团结D、E风电场项目WD2500机组故障处理手册_23_5320.md:1""}"
"fault_record:8190387f7cb2","fault_record","5320 实时风速超限","1","{""code"":""5320"",""name"":""实时风速超限"",""site"":""华能通榆新华风电场"",""brand"":""运达"",""model"":""WD1500"",""reason"":"""",""solution"":""1.风速测量超限；2.风速风向仪或回路故障"",""logic"":""实时风速测量值<-1m/s或>80m/s."",""category"":"""",""source"":""华能通榆新华风电场WD1500机组故障处理手册/华能通榆新华风电场WD1500机组故障处理手册_23_5320.md:1""}"
"fault_record:c94fb5b1ada7","fault_record","533 2#变桨 DP 通讯异常","1","{""code"":""533"",""name"":""2#变桨 DP 通讯异常"",""site"":""华能四平风电场一期、镇赉"",""brand"":""金风"",""model"":""金风1.5MW机组"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""金风1.5MW风力发电机组故障手册/金风1.5MW风力发电机组故障手册_156_3#变桨位置比较偏差大.md:2""}"
"fault_record:4b3a0592e390","fault_record","533 柜内24V保险","1","{""code"":""533"",""name"":""柜内24V保险"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 bachmann+PM3000"",""reason"":""柜内24Vdc保险反馈异常"",""solution"":""1.检查NCC310柜内F228.2至A240.3-EA63.03（I24Fus1）的线路是否正常。2.检查NCC310柜内F228.2保险是否有问题。3.检查F217.4保险至PLC模块i24Fus001端口线路是否正常；检查F217.4保险是否烧坏，如果F217.4保险烧坏，检查保险下端回路是否存在接地点（如：机械锁线圈阻值偏低等）"",""logic"":"""",""category"":"""",""source"":""华锐风机csv/bachmann+PM3000/bachmann+PM3000_7_533.md:1""}"
"fault_record:76ee9e7da3bc","fault_record","533 柜内24V保险","1","{""code"":""533"",""name"":""柜内24V保险"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 Bachmann机组故障说明"",""reason"":""PLC DI280模块A242.1:69（i24Fus001）端口收不到反馈信号"",""solution"":""1.检查F217.4保险至PLC DI280模块A242.1-I29（i24Fus001）端口线路是否正常。 2.检查F217.4保险是否烧坏，如果F217.4保险烧坏，检查保险下端回路是否存在接地点（如：机械锁线圈阻值偏低等）。"",""logic"":""柜内24V保险"",""category"":""控制柜"",""source"":""华锐风机csv/Bachmann机组故障说明/Bachmann机组故障说明_7_532.md:2""}"
"fault_record:224fbfa27de9","fault_record","533 柜内24V保险","1","{""code"":""533"",""name"":""柜内24V保险"",""site"":""王玲山"",""brand"":""华锐"",""model"":""华锐巴赫曼机组"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""王玲山华锐巴赫曼风机可复位故障码/王玲山华锐巴赫曼风机可复位故障码_43_533.md:1""}"
"fault_record:2d558af49147","fault_record","534 3#变桨 DP 通讯异常","1","{""code"":""534"",""name"":""3#变桨 DP 通讯异常"",""site"":""华能四平风电场一期、镇赉"",""brand"":""金风"",""model"":""金风1.5MW机组"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""金风1.5MW风力发电机组故障手册/金风1.5MW风力发电机组故障手册_156_3#变桨位置比较偏差大.md:3""}"
"fault_record:5bf83669a153","fault_record","534 柜外24V保险","1","{""code"":""534"",""name"":""柜外24V保险"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 bachmann+PM3000"",""reason"":""柜外24Vdc保险反馈异常"",""solution"":""1.检查NCC310柜内F222.5至A250.3-E62.08（H35）的线路是否正常。2.检查NCC310柜内F222.5保险是否有问题。3.检查NCC310柜内F222.5保险下端是否接地或短路。4.如果打雷引起NCC310柜内F222.5保险烧坏，重点检查制动器压力开关、凸轮编码器是否正常，有无接地"",""logic"":"""",""category"":"""",""source"":""华锐风机csv/bachmann+PM3000/bachmann+PM3000_7_533.md:2""}"
"fault_record:561ca3d65501","fault_record","534 柜外24V保险","1","{""code"":""534"",""name"":""柜外24V保险"",""site"":""同发、镇赉"",""brand"":""华锐"",""model"":""华锐风机 Bachmann机组故障说明"",""reason"":""PLC DI232模块A241.1:8（i24Fus002）端口收不到反馈信号"",""solution"":""1.检查NCC310柜内F222.5至DI232模块A241.1：8端口的线路是否正常。 2.检查NCC310柜内F222.5保险是否烧坏，如果烧坏，保险下端是否接地。 3.如果打雷引起NCC310柜内F222.5保险烧坏，重点检查制动器压力开关、凸轮编码器是否击穿，电源有无接地。 4.如果油泵启动瞬间烧坏F222.5保险，检查油过滤压力传感器是否正常。"",""logic"":""柜外24V保险"",""category"":""控制柜"",""source"":""华锐风机csv/Bachmann机组故障说明/Bachmann机组故障说明_7_532.md:3""}"
"fault_record:563b3682e0ee","fault_record","534 柜外24V保险","1","{""code"":""534"",""name"":""柜外24V保险"",""site"":""王玲山"",""brand"":""华锐"",""model"":""华锐巴赫曼机组"",""reason"":"""",""solution"":"""",""logic"":"""",""category"":"""",""source"":""王玲山华锐巴赫曼风机可复位故障码/王玲山华锐巴赫曼风机可复位故障码_43_533.md:2""}"
"fault_record:e9696140255f","fault_record","5340 桨叶 1 驱动器内部温度高","1","{""code"":""5340"",""name"":""桨叶 1 驱动器内部温度高"",""site"":""华能通榆团结D、E风电场"",""brand"":""运达"",""model"":""WD2500"",""reason"":"""",""solution"":""1.环境温度导致;2.温度上下限设置有误;"",""logic"":""若机组使用高压变桨,轴柜 1 驱动器内部温度 >80°C 延时 30s"",""category"":"""",""source"":""华能通榆团结D、E风电场项目WD2500机组故障处理手册/华能通榆团结D、E风电场项目WD2500机组故障处理手册_28_5340.md:1""}"
"fault_record:ce3259cf30e9","fault_record","5340 桨叶1驱动器内部温度高","1","{""code"":""5340"",""name"":""桨叶1驱动器内部温度高"",""site"":""（四期）/（五期）吉林通榆团结D风电场"",""brand"":""运达"",""model"":""WD3000 Beckhoff控制器"",""reason"":"""",""solution"":"""",""logic"":""若机组使用高压变桨,轴柜1驱动器内部温度>80℃延时30s"",""category"":"""",""source"":""WD3000风电机组状态代码表(Beckhoff控制器)/WD3000风电机组状态代码表(Beckhoff控制器)_28_5340.md:1""}"
"fault_record:a877a94d7416","fault_record","5340 桨叶1驱动器内部温度高","1","{""code"":""5340"",""name"":""桨叶1驱动器内部温度高"",""site"":""（四期）/（五期）吉林通榆团结D风电场"",""brand"":""运达"",""model"":""运达3.0MW机组"",""reason"":"""",""solution"":"""",""logic"":""若机组使用高压变桨,轴柜1驱动器内部温度>80℃延时30s"",""category"":"""",""source"":""运达风机（3.0MW）故障处理/运达风机（3.0MW）故障处理_28_5340.md:1""}"
"fault_record:add2a1573b80","fault_record","5341 桨叶2驱动器内部温度高","1","{""code"":""5341"",""name"":""桨叶2驱动器内部温度高"",""site"":""（四期）/（五期）吉林通榆团结D风电场"",""brand"":""运达"",""model"":""WD3000 Beckhoff控制器"",""reason"":"""",""solution"":"""",""logic"":""若机组使用高压变桨,桨叶2驱动器内部温度>80℃,延时30s"",""category"":"""",""source"":""WD3000风电机组状态代码表(Beckhoff控制器)/WD3000风电机组状态代码表(Beckhoff控制器)_28_5340.md:2""}"
"fault_record:98504e7fd96a","fault_record","5341 桨叶2驱动器内部温度高","1","{""code"":""5341"",""name"":""桨叶2驱动器内部温度高"",""site"":""华能通榆团结D、E风电场"",""brand"":""运达"",""model"":""WD2500"",""reason"":"""",""solution"":""3.温度检测回路异常"",""logic"":""若机组使用高压变桨,桨叶2驱动器内部温度>80℃,延时30s"",""category"":"""",""source"":""华能通榆团结D、E风电场项目WD2500机组故障处理手册/华能通榆团结D、E风电场项目WD2500机组故障处理手册_28_5340.md:2""}"
"fault_record:61e6f5245666","fault_record","5341 桨叶2驱动器内部温度高","1","{""code"":""5341"",""name"":""桨叶2驱动器内部温度高"",""site"":""（四期）/（五期）吉林通榆团结D风电场"",""brand"":""运达"",""model"":""运达3.0MW机组"",""reason"":"""",""solution"":"""",""logic"":""若机组使用高压变桨,桨叶2驱动器内部温度>80℃,延时30s"",""category"":"""",""source"":""运达风机（3.0MW）故障处理/运达风机（3.0MW）故障处理_28_5340.md:2""}"
"fault_record:493e4804583a","fault_record","5342 桨叶3驱动器内部温度高","1","{""code"":""5342"",""name"":""桨叶3驱动器内部温度高"",""site"":""（四期）/（五期）吉林通榆团结D风电场"",""brand"":""运达"",""model"":""WD3000 Beckhoff控制器"",""reason"":"""",""solution"":"""",""logic"":""桨叶3驱动器内部温度高"",""category"":"""",""source"":""WD3000风电机组状态代码表(Beckhoff控制器)/WD3000风电机组状态代码表(Beckhoff控制器)_28_5340.md:3""}"
"fault_record:9d2d1ff5b57b","fault_record","5342 桨叶3驱动器内部温度高","1","{""code"":""5342"",""name"":""桨叶3驱动器内部温度高"",""site"":""华能通榆团结D、E风电场"",""brand"":""运达"",""model"":""WD2500"",""reason"":"""",""solution"":"""",""logic"":""桨叶3驱动器内部温度高"",""category"":"""",""source"":""华能通榆团结D、E风电场项目WD2500机组故障处理手册/华能通榆团结D、E风电场项目WD2500机组故障处理手册_28_5340.md:3""}"
"fault_record:7c2896fb594f","fault_record","5342 桨叶3驱动器内部温度高","1","{""code"":""5342"",""name"":""桨叶3驱动器内部温度高"",""site"":""（四期）/（五期）吉林通榆团结D风电场"",""brand"":""运达"",""model"":""运达3.0MW机组"",""reason"":"""",""solution"":"""",""logic"":""桨叶3驱动器内部温度高"",""category"":"""",""source"":""运达风机（3.0MW）故障处理/运达风机（3.0MW）故障处理_28_5340.md:3""}"
"fault_record:eb282efe9c39","fault_record","5343 桨叶1驱动器内部温度低","1","{""code"":""5343"",""name"":""桨叶1驱动器内部温度低"",""site"":""（四期）/（五期）吉林通榆团结D风电场"",""brand"":""运达"",""model"":""WD3000 Beckhoff控制器"",""reason"":"""",""solution"":"""",""logic"":""若机组使用高压变桨,轴柜1驱动器内部温度<-30°C延时15s"",""category"":"""",""source"":""WD3000风电机组状态代码表(Beckhoff控制器)/WD3000风电机组状态代码表(Beckhoff控制器)_29_5343.md:1""}"
"fault_record:91a120fcd79a","fault_record","5343 桨叶1驱动器内部温度低","1","{""code"":""5343"",""name"":""桨叶1驱动器内部温度低"",""site"":""华能通榆团结D、E风电场"",""brand"":""运达"",""model"":""WD2500"",""reason"":"""",""solution"":"""",""logic"":""若机组使用高压变桨,轴柜1驱动器内部温度<-30℃延时15s"",""category"":"""",""source"":""华能通榆团结D、E风电场项目WD2500机组故障处理手册/华能通榆团结D、E风电场项目WD2500机组故障处理手册_29_5343.md:1""}"
"fault_record:7f5e227234b8","fault_record","5343 桨叶1驱动器内部温度低","1","{""code"":""5343"",""name"":""桨叶1驱动器内部温度低"",""site"":""（四期）/（五期）吉林通榆团结D风电场"",""brand"":""运达"",""model"":""运达3.0MW机组"",""reason"":"""",""solution"":"""",""logic"":""若机组使用高压变桨,轴柜1驱动器内部温度<-30°C延时15s"",""category"":"""",""source"":""运达风机（3.0MW）故障处理/运达风机（3.0MW）故障处理_29_5343.md:1""}"
"fault_record:c4508aa82fe3","fault_record","5344 桨叶2驱动器内部温度低","1","{""code"":""5344"",""name"":""桨叶2驱动器内部温度低"",""site"":""（四期）/（五期）吉林通榆团结D风电场"",""brand"":""运达"",""model"":""WD3000 Beckhoff控制器"",""reason"":"""",""solution"":"""",""logic"":""若机组使用高压变桨,桨叶2驱动器内部温度<-30°C,延时15s"",""category"":"""",""source"":""WD3000风电机组状态代码表(Beckhoff控制器)/WD3000风电机组状态代码表(Beckhoff控制器)_29_5343.md:2""}"
"fault_record:46ce5f9694ff","fault_record","5344 桨叶2驱动器内部温度低","1","{""code"":""5344"",""name"":""桨叶2驱动器内部温度低"",""site"":""华能通榆团结D、E风电场"",""brand"":""运达"",""model"":""WD2500"",""reason"":"""",""solution"":"""",""logic"":""若机组使用高压变桨,桨叶2驱动器内部温度<-30℃,延时15s"",""category"":"""",""source"":""华能通榆团结D、E风电场项目WD2500机组故障处理手册/华能通榆团结D、E风电场项目WD2500机组故障处理手册_29_5343.md:2""}"
"fault_record:ccf30b018e82","fault_record","5344 桨叶2驱动器内部温度低","1","{""code"":""5344"",""name"":""桨叶2驱动器内部温度低"",""site"":""（四期）/（五期）吉林通榆团结D风电场"",""brand"":""运达"",""model"":""运达3.0MW机组"",""reason"":"""",""solution"":"""",""logic"":""若机组使用高压变桨,桨叶2驱动器内部温度<-30°C,延时15s"",""category"":"""",""source"":""运达风机（3.0MW）故障处理/运达风机（3.0MW）故障处理_29_5343.md:2""}"
"fault_record:ae9c5699945f","fault_record","5345 桨叶3驱动器内部温度低","1","{""code"":""5345"",""name"":""桨叶3驱动器内部温度低"",""site"":""（四期）/（五期）吉林通榆团结D风电场"",""brand"":""运达"",""model"":""WD3000 Beckhoff控制器"",""reason"":"""",""solution"":"""",""logic"":""桨叶3驱动器内部温度低"",""category"":"""",""source"":""WD3000风电机组状态代码表(Beckhoff控制器)/WD3000风电机组状态代码表(Beckhoff控制器)_29_5343.md:3""}"
"fault_record:9f23ba45eec9","fault_record","5345 桨叶3驱动器内部温度低","1","{""code"":""5345"",""name"":""桨叶3驱动器内部温度低"",""site"":""华能通榆团结D、E风电场"",""brand"":""运达"",""model"":""WD2500"",""reason"":"""",""solution"":"""",""logic"":""桨叶3驱动器内部温度低"",""category"":"""",""source"":""华能通榆团结D、E风电场项目WD2500机组故障处理手册/华能通榆团结D、E风电场项目WD2500机组故障处理手册_29_5343.md:3""}"
"fault_record:0e0a74bd110a","fault_record","5345 桨叶3驱动器内部温度低","1","{""code"":""5345"",""name"":""桨叶3驱动器内部温度低"",""site"":""（四期）/（五期）吉林通榆团结D风电场"",""brand"":""运达"",""model"":""运达3.0MW机组"",""reason"":"""",""solution"":"""",""logic"":""桨叶3驱动器内部温度低"",""category"":"""",""source"":""运达风机（3.0MW）故障处理/运达风机（3.0MW）故障处理_29_5343.md:3""}"
"fault_record:233f89d379c2","fault_record","5346 桨叶1驱动器外部温度高","1","{""code"":""5346"",""name"":""桨叶1驱动器外部温度高"",""site"":""（四期）/（五期）吉林通榆团结D风电场"",""brand"":""运达"",""model"":""WD3000 Beckhoff控制器"",""reason"":"""",""solution"":"""",""logic"":""若机组使用高压变桨,桨叶1驱动器外部温度高于85°C延时30s"",""category"":"""",""source"":""WD3000风电机组状态代码表(Beckhoff控制器)/WD3000风电机组状态代码表(Beckhoff控制器)_30_5346.md:1""}"
"fault_record:d9d3f3184ebf","fault_record","5346 桨叶1驱动器外部温度高","1","{""code"":""5346"",""name"":""桨叶1驱动器外部温度高"",""site"":""华能通榆团结D、E风电场"",""brand"":""运达"",""model"":""WD2500"",""reason"":"""",""solution"":"""",""logic"":""若机组使用高压变桨,桨叶1驱动器外部温度高于85℃延时30s"",""category"":"""",""source"":""华能通榆团结D、E风电场项目WD2500机组故障处理手册/华能通榆团结D、E风电场项目WD2500机组故障处理手册_30_5346.md:1""}"
"fault_record:482f58310f9f","fault_record","5346 桨叶1驱动器外部温度高","1","{""code"":""5346"",""name"":""桨叶1驱动器外部温度高"",""site"":""（四期）/（五期）吉林通榆团结D风电场"",""brand"":""运达"",""model"":""运达3.0MW机组"",""reason"":"""",""solution"":"""",""logic"":""若机组使用高压变桨,桨叶1驱动器外部温度高于85°C延时30s"",""category"":"""",""source"":""运达风机（3.0MW）故障处理/运达风机（3.0MW）故障处理_30_5346.md:1""}"
"fault_record:72a2428c8ceb","fault_record","5347 桨叶2驱动器外部温度高","1","{""code"":""5347"",""name"":""桨叶2驱动器外部温度高"",""site"":""（四期）/（五期）吉林通榆团结D风电场"",""brand"":""运达"",""model"":""WD3000 Beckhoff控制器"",""reason"":"""",""solution"":"""",""logic"":""桨叶2驱动器外部温度高"",""category"":"""",""source"":""WD3000风电机组状态代码表(Beckhoff控制器)/WD3000风电机组状态代码表(Beckhoff控制器)_30_5346.md:2""}"
