source,type,target,weight
fault_name:788d27216817,DIAGNOSED_BY,diagnostic_signal:6719c01a9111,1
fault_name:788d27216817,DIAGNOSED_BY,diagnostic_signal:69b46a45dc27,1
fault_name:788d27216817,DIAGNOSED_BY,diagnostic_signal:1baf6e83a73f,1
fault_name:14943f3e2577,DIAGNOSED_BY,diagnostic_signal:eeaf59f199f6,1
fault_name:14943f3e2577,DIAGNOSED_BY,diagnostic_signal:98386b63854d,1
fault_name:14943f3e2577,DIAGNOSED_BY,diagnostic_signal:c43808f7e470,1
fault_name:14943f3e2577,DIAGNOSED_BY,diagnostic_signal:6719c01a9111,1
fault_name:14943f3e2577,DIAGNOSED_BY,diagnostic_signal:69b46a45dc27,1
fault_name:14943f3e2577,DIAGNOSED_BY,diagnostic_signal:1baf6e83a73f,1
fault_name:382adae16973,DIAGNOSED_BY,diagnostic_signal:eeaf59f199f6,1
fault_name:382adae16973,DIAGNOSED_BY,diagnostic_signal:98386b63854d,1
fault_name:382adae16973,DIAGNOSED_BY,diagnostic_signal:c43808f7e470,1
fault_name:382adae16973,DIAGNOSED_BY,diagnostic_signal:6719c01a9111,1
fault_name:382adae16973,DIAGNOSED_BY,diagnostic_signal:69b46a45dc27,1
fault_name:382adae16973,DIAGNOSED_BY,diagnostic_signal:1baf6e83a73f,1
fault_name:2eaf79e75d8f,DIAGNOSED_BY,diagnostic_signal:eeaf59f199f6,1
fault_name:2eaf79e75d8f,DIAGNOSED_BY,diagnostic_signal:98386b63854d,1
fault_name:2eaf79e75d8f,DIAGNOSED_BY,diagnostic_signal:c43808f7e470,1
fault_name:2eaf79e75d8f,DIAGNOSED_BY,diagnostic_signal:6719c01a9111,1
fault_name:2eaf79e75d8f,DIAGNOSED_BY,diagnostic_signal:69b46a45dc27,1
fault_name:2eaf79e75d8f,DIAGNOSED_BY,diagnostic_signal:1baf6e83a73f,1
fault_name:9902bcd55722,DIAGNOSED_BY,diagnostic_signal:eeaf59f199f6,1
fault_name:9902bcd55722,DIAGNOSED_BY,diagnostic_signal:98386b63854d,1
fault_name:9902bcd55722,DIAGNOSED_BY,diagnostic_signal:c43808f7e470,1
fault_name:9902bcd55722,DIAGNOSED_BY,diagnostic_signal:6719c01a9111,1
fault_name:9902bcd55722,DIAGNOSED_BY,diagnostic_signal:69b46a45dc27,1
fault_name:9902bcd55722,DIAGNOSED_BY,diagnostic_signal:1baf6e83a73f,1
fault_name:5df3e0ca767a,DIAGNOSED_BY,diagnostic_signal:4ee1c1809626,1
fault_name:5df3e0ca767a,DIAGNOSED_BY,diagnostic_signal:57bd8d92ffff,1
fault_name:5df3e0ca767a,DIAGNOSED_BY,diagnostic_signal:ec1bb6e7a064,1
fault_name:5df3e0ca767a,DIAGNOSED_BY,diagnostic_signal:dbae8b3eb23c,1
fault_name:5df3e0ca767a,DIAGNOSED_BY,diagnostic_signal:82c76474d332,1
fault_name:5df3e0ca767a,DIAGNOSED_BY,diagnostic_signal:de549f198b33,1
fault_name:207bfa53ea81,DIAGNOSED_BY,diagnostic_signal:4ee1c1809626,1
fault_name:207bfa53ea81,DIAGNOSED_BY,diagnostic_signal:57bd8d92ffff,1
fault_name:207bfa53ea81,DIAGNOSED_BY,diagnostic_signal:ec1bb6e7a064,1
fault_name:207bfa53ea81,DIAGNOSED_BY,diagnostic_signal:dbae8b3eb23c,1
fault_name:207bfa53ea81,DIAGNOSED_BY,diagnostic_signal:82c76474d332,1
fault_name:207bfa53ea81,DIAGNOSED_BY,diagnostic_signal:de549f198b33,1
fault_name:100b9040962d,DIAGNOSED_BY,diagnostic_signal:4ee1c1809626,1
fault_name:100b9040962d,DIAGNOSED_BY,diagnostic_signal:57bd8d92ffff,1
fault_name:100b9040962d,DIAGNOSED_BY,diagnostic_signal:ec1bb6e7a064,1
fault_name:100b9040962d,DIAGNOSED_BY,diagnostic_signal:dbae8b3eb23c,1
fault_name:100b9040962d,DIAGNOSED_BY,diagnostic_signal:82c76474d332,1
fault_name:100b9040962d,DIAGNOSED_BY,diagnostic_signal:de549f198b33,1
fault_name:6e4b2431bf2e,DIAGNOSED_BY,diagnostic_signal:4ee1c1809626,1
fault_name:6e4b2431bf2e,DIAGNOSED_BY,diagnostic_signal:57bd8d92ffff,1
fault_name:6e4b2431bf2e,DIAGNOSED_BY,diagnostic_signal:ec1bb6e7a064,1
fault_name:6e4b2431bf2e,DIAGNOSED_BY,diagnostic_signal:dbae8b3eb23c,1
fault_name:6e4b2431bf2e,DIAGNOSED_BY,diagnostic_signal:82c76474d332,1
fault_name:6e4b2431bf2e,DIAGNOSED_BY,diagnostic_signal:de549f198b33,1
fault_name:63793b18322c,DIAGNOSED_BY,diagnostic_signal:4ee1c1809626,1
fault_name:63793b18322c,DIAGNOSED_BY,diagnostic_signal:57bd8d92ffff,1
fault_name:63793b18322c,DIAGNOSED_BY,diagnostic_signal:ec1bb6e7a064,1
fault_name:63793b18322c,DIAGNOSED_BY,diagnostic_signal:dbae8b3eb23c,1
fault_name:63793b18322c,DIAGNOSED_BY,diagnostic_signal:82c76474d332,1
fault_name:63793b18322c,DIAGNOSED_BY,diagnostic_signal:de549f198b33,1
fault_name:b648d18b48ac,DIAGNOSED_BY,diagnostic_signal:4ee1c1809626,1
fault_name:b648d18b48ac,DIAGNOSED_BY,diagnostic_signal:57bd8d92ffff,1
fault_name:b648d18b48ac,DIAGNOSED_BY,diagnostic_signal:ec1bb6e7a064,1
fault_name:b648d18b48ac,DIAGNOSED_BY,diagnostic_signal:dbae8b3eb23c,1
fault_name:b648d18b48ac,DIAGNOSED_BY,diagnostic_signal:82c76474d332,1
fault_name:b648d18b48ac,DIAGNOSED_BY,diagnostic_signal:de549f198b33,1
fault_name:0cb5b3d89963,DIAGNOSED_BY,diagnostic_signal:e7d684297be6,1
fault_name:0cb5b3d89963,DIAGNOSED_BY,diagnostic_signal:378bd8c537c3,1
fault_name:0cb5b3d89963,DIAGNOSED_BY,diagnostic_signal:579e2b0c982f,1
fault_name:0cb5b3d89963,DIAGNOSED_BY,diagnostic_signal:687a13e7b631,1
fault_name:0cb5b3d89963,DIAGNOSED_BY,diagnostic_signal:bdf8e5b4be56,1
fault_name:0cb5b3d89963,DIAGNOSED_BY,diagnostic_signal:675efeebbd90,1
section:69be17484fa1,HAS_ACTION,action:850ea554d574,1
section:69be17484fa1,HAS_ACTION,action:c96a781d609e,1
section:69be17484fa1,HAS_ACTION,action:78f9d7504c38,1
section:69be17484fa1,HAS_ACTION,action:b6527d58235a,1
section:69be17484fa1,HAS_ACTION,action:704f579138e4,1
section:69be17484fa1,HAS_ACTION,action:afb11f277a4e,1
section:69be17484fa1,HAS_ACTION,action:6def0d5e7556,1
section:69be17484fa1,HAS_ACTION,action:5ffef1852619,1
section:69be17484fa1,HAS_ACTION,action:e99e6b6d0dcd,1
section:69be17484fa1,HAS_ACTION,action:39fca5c826fd,1
section:69be17484fa1,HAS_ACTION,action:d658eb2ef836,1
section:69be17484fa1,HAS_ACTION,action:14fb64170e12,1
section:69be17484fa1,HAS_ACTION,action:7fe46bf317e3,1
section:69be17484fa1,HAS_ACTION,action:2be4d88cc993,1
section:69be17484fa1,HAS_ACTION,action:2a7fd54c65f4,1
section:69be17484fa1,HAS_ACTION,action:236ae17bbe6b,1
section:69be17484fa1,HAS_ACTION,action:9aca3e53a9f8,1
section:69be17484fa1,HAS_ACTION,action:8ede80693535,1
section:69be17484fa1,HAS_ACTION,action:6af612ade818,1
section:694ce1c23e2f,HAS_ACTION,action:b12155a067ae,1
section:694ce1c23e2f,HAS_ACTION,action:3fda93cc9242,1
section:694ce1c23e2f,HAS_ACTION,action:99e97efa1a7c,1
section:694ce1c23e2f,HAS_ACTION,action:5d67792dc67e,1
section:694ce1c23e2f,HAS_ACTION,action:ceb14a4f7a87,1
section:694ce1c23e2f,HAS_ACTION,action:af97e1c0316b,1
section:694ce1c23e2f,HAS_ACTION,action:051cd4d3e090,1
section:694ce1c23e2f,HAS_ACTION,action:5f4e716a8e92,1
section:694ce1c23e2f,HAS_ACTION,action:d7a81018b563,1
section:694ce1c23e2f,HAS_ACTION,action:bb09a3263762,1
section:694ce1c23e2f,HAS_ACTION,action:606987e4aaff,1
section:694ce1c23e2f,HAS_ACTION,action:ec5809d9c0d2,1
section:694ce1c23e2f,HAS_ACTION,action:b863f41c2440,1
section:694ce1c23e2f,HAS_ACTION,action:b007c51bbc96,1
section:694ce1c23e2f,HAS_ACTION,action:659602058e88,1
section:694ce1c23e2f,HAS_ACTION,action:597e43cefda2,1
section:694ce1c23e2f,HAS_ACTION,action:e6566256d719,1
section:694ce1c23e2f,HAS_ACTION,action:fcd18426a2f1,1
section:694ce1c23e2f,HAS_ACTION,action:f521ee44358d,1
section:694ce1c23e2f,HAS_ACTION,action:21cdadab9626,1
section:694ce1c23e2f,HAS_ACTION,action:4ff209d0d63d,1
section:694ce1c23e2f,HAS_ACTION,action:d1ac5cb87b35,1
section:694ce1c23e2f,HAS_ACTION,action:633dd582b019,1
section:694ce1c23e2f,HAS_ACTION,action:d04c11e71829,1
section:694ce1c23e2f,HAS_ACTION,action:9d6853b3f86c,1
section:694ce1c23e2f,HAS_ACTION,action:fe3fdcb29b45,1
section:694ce1c23e2f,HAS_ACTION,action:e23243cc6c63,1
section:694ce1c23e2f,HAS_ACTION,action:9e2b8e4661a1,1
section:694ce1c23e2f,HAS_ACTION,action:0161a0171838,1
section:694ce1c23e2f,HAS_ACTION,action:01b4383f3dc2,1
section:694ce1c23e2f,HAS_ACTION,action:afabe777e8cf,1
section:694ce1c23e2f,HAS_ACTION,action:2e3cafbd6165,1
section:694ce1c23e2f,HAS_ACTION,action:211800d2e29a,1
section:694ce1c23e2f,HAS_ACTION,action:9a80b353a07c,1
section:694ce1c23e2f,HAS_ACTION,action:0f7849d69250,1
section:3a7db3fbf8c0,HAS_ACTION,action:5341f6c2148f,1
section:3a7db3fbf8c0,HAS_ACTION,action:6fe8c7330676,1
section:3a7db3fbf8c0,HAS_ACTION,action:f3c6e2038ad7,1
section:3a7db3fbf8c0,HAS_ACTION,action:d441241b0298,1
section:3a7db3fbf8c0,HAS_ACTION,action:a99994c066e7,1
section:3a7db3fbf8c0,HAS_ACTION,action:b458469cef5a,1
section:3a7db3fbf8c0,HAS_ACTION,action:5c8d010a23ef,1
section:3a7db3fbf8c0,HAS_ACTION,action:600b0d0896f8,1
section:3a7db3fbf8c0,HAS_ACTION,action:b22469bb72dc,1
section:3a7db3fbf8c0,HAS_ACTION,action:709808247c94,1
section:3a7db3fbf8c0,HAS_ACTION,action:5c0e0cd50a28,1
section:3a7db3fbf8c0,HAS_ACTION,action:355f595c23cf,1
section:3a7db3fbf8c0,HAS_ACTION,action:b8d060eee6f3,1
section:3a7db3fbf8c0,HAS_ACTION,action:6994ae4460a0,1
section:3a7db3fbf8c0,HAS_ACTION,action:420a67852097,1
section:3a7db3fbf8c0,HAS_ACTION,action:6af56db83d50,1
section:3a7db3fbf8c0,HAS_ACTION,action:0bef1dd0c15b,1
section:3a7db3fbf8c0,HAS_ACTION,action:2aaa1ea53fea,1
section:3a7db3fbf8c0,HAS_ACTION,action:9a167efa42d0,1
section:3a7db3fbf8c0,HAS_ACTION,action:a3cb502043e1,1
section:3a7db3fbf8c0,HAS_ACTION,action:1b2fff027a81,1
section:3a7db3fbf8c0,HAS_ACTION,action:56ce27d4e81c,1
section:3a7db3fbf8c0,HAS_ACTION,action:1b64bf0ca14d,1
section:3a7db3fbf8c0,HAS_ACTION,action:9191123919fb,1
section:3a7db3fbf8c0,HAS_ACTION,action:961b41f6ac91,1
section:3a7db3fbf8c0,HAS_ACTION,action:d73023022aed,1
section:3a7db3fbf8c0,HAS_ACTION,action:63ffbbc59edd,1
section:3a7db3fbf8c0,HAS_ACTION,action:2d6cf8e60ea8,1
section:3a7db3fbf8c0,HAS_ACTION,action:6717b46017e7,1
section:3a7db3fbf8c0,HAS_ACTION,action:5e0abbd16c8d,1
section:3a7db3fbf8c0,HAS_ACTION,action:81f29b3360ce,1
section:3a7db3fbf8c0,HAS_ACTION,action:69b46a45dc27,1
section:3a7db3fbf8c0,HAS_ACTION,action:5dbde5f52b3b,1
section:3a7db3fbf8c0,HAS_ACTION,action:02d613217533,1
section:3a7db3fbf8c0,HAS_ACTION,action:61811c6a74d5,1
section:3a7db3fbf8c0,HAS_ACTION,action:933ddbdefa1d,1
section:225c317ca503,HAS_ACTION,action:bff90a896446,1
section:225c317ca503,HAS_ACTION,action:a29552ba68c4,1
section:225c317ca503,HAS_ACTION,action:ec1bb6e7a064,1
section:225c317ca503,HAS_ACTION,action:07fdc0c7c47d,1
section:225c317ca503,HAS_ACTION,action:36d480eac588,1
section:225c317ca503,HAS_ACTION,action:8303fdff40bd,1
section:225c317ca503,HAS_ACTION,action:092f3afd24a1,1
section:225c317ca503,HAS_ACTION,action:29e93915429a,1
section:225c317ca503,HAS_ACTION,action:6af679ac9c8f,1
section:225c317ca503,HAS_ACTION,action:98183a565779,1
section:225c317ca503,HAS_ACTION,action:97244d212908,1
section:225c317ca503,HAS_ACTION,action:8529fc747ecd,1
section:225c317ca503,HAS_ACTION,action:71080af192d8,1
section:225c317ca503,HAS_ACTION,action:95cfb9172480,1
section:225c317ca503,HAS_ACTION,action:fb5532751e21,1
section:225c317ca503,HAS_ACTION,action:333b7476b333,1
section:225c317ca503,HAS_ACTION,action:ab4902ba4561,1
section:225c317ca503,HAS_ACTION,action:b47bf3e3a2b5,1
section:225c317ca503,HAS_ACTION,action:e0fcdd7e15a3,1
section:225c317ca503,HAS_ACTION,action:55504f127df4,1
section:225c317ca503,HAS_ACTION,action:3c32360a5f14,1
section:225c317ca503,HAS_ACTION,action:450caa794c74,1
section:225c317ca503,HAS_ACTION,action:0eb36eb53201,1
section:225c317ca503,HAS_ACTION,action:1f406e5f7f27,1
corpus:2978f89e354b,HAS_DOCUMENT,document:69be17484fa1,1
corpus:2978f89e354b,HAS_DOCUMENT,document:694ce1c23e2f,1
corpus:2978f89e354b,HAS_DOCUMENT,document:3a7db3fbf8c0,1
corpus:2978f89e354b,HAS_DOCUMENT,document:225c317ca503,1
fault_code:522b07e413f5,INVOLVES_COMPONENT,component:54a2a0a871b6,1
fault_code:522b07e413f5,INVOLVES_COMPONENT,component:fa7a63c409ef,1
fault_code:522b07e413f5,INVOLVES_COMPONENT,component:6f454c002ccb,1
fault_code:8114b9dabe64,INVOLVES_COMPONENT,component:54a2a0a871b6,1
fault_code:8114b9dabe64,INVOLVES_COMPONENT,component:fa7a63c409ef,1
fault_code:8114b9dabe64,INVOLVES_COMPONENT,component:6f454c002ccb,1
fault_code:d0d5f5f3d469,INVOLVES_COMPONENT,component:54a2a0a871b6,1
fault_code:d0d5f5f3d469,INVOLVES_COMPONENT,component:836b876c873e,1
fault_code:d0d5f5f3d469,INVOLVES_COMPONENT,component:6f454c002ccb,1
fault_code:d0d5f5f3d469,INVOLVES_COMPONENT,component:bcca7c29f64e,1
fault_code:4491f8b5ecc0,INVOLVES_COMPONENT,component:ba08d6d0194c,1
causal_factor:6fd924885488,LEADS_TO,symptom:cd7cf8447cba,1
causal_factor:526632c09663,LEADS_TO,symptom:30e94bdc7dd3,1
causal_factor:8b42507d069e,LEADS_TO,symptom:569efebe1878,1
causal_factor:88eebc87e011,LEADS_TO,symptom:2dbd261ea3a6,1
causal_factor:809c2ad5c49f,LEADS_TO,diagnostic_signal:04646fa6733b,1
causal_factor:f261da3ee2c2,LEADS_TO,symptom:5d55a582926f,1
causal_factor:19fae3a1a850,LEADS_TO,symptom:b3dae3d7edca,1
causal_factor:a8350e78ca32,LEADS_TO,diagnostic_signal:36b152550073,1
causal_factor:52dd12eadd47,LEADS_TO,symptom:79353f3a6798,1
causal_factor:406774220bcd,LEADS_TO,symptom:293dde8b6df8,1
causal_factor:3c11166286bc,LEADS_TO,symptom:38e21cc8b5a2,1
causal_factor:38bbfbdf83a7,LEADS_TO,symptom:58cb7d1e3f77,1
causal_factor:d773b34a316a,LEADS_TO,symptom:05ace8071854,1
causal_factor:e01b0c076ac3,LEADS_TO,symptom:0ee096681421,1
causal_factor:a48f6cc07829,LEADS_TO,symptom:f0d8b491f3ba,1
causal_factor:03fcdba582ec,LEADS_TO,symptom:f313c03f573a,1
causal_factor:fe2be4023bab,LEADS_TO,symptom:503d35be9f88,1
causal_factor:56a8a2951137,LEADS_TO,symptom:3eac1dd203da,1
causal_factor:96afd69f00a5,LEADS_TO,symptom:3092c3438d24,1
causal_factor:49988b35667c,LEADS_TO,diagnostic_signal:a81554f4b8a8,1
causal_factor:8b77b120da3c,LEADS_TO,symptom:bde9ab0f2192,1
causal_factor:af01a8ba8ed0,LEADS_TO,diagnostic_signal:323ce9745299,1
causal_factor:02adfcc0fff4,LEADS_TO,symptom:38e07c86cf1b,1
causal_factor:389f169131a1,LEADS_TO,diagnostic_signal:fb342ddc0e47,1
causal_factor:18e2766e2834,LEADS_TO,symptom:adb69f7be83c,1
causal_factor:2a36a5f6f9a4,LEADS_TO,symptom:2161cce4707e,1
causal_factor:c07c1dc39234,LEADS_TO,symptom:04693b3192bb,1
causal_factor:092ac382ffbb,LEADS_TO,symptom:8b8251b7d0e5,1
causal_factor:d31d6cd359b9,LEADS_TO,diagnostic_signal:117bac1e4506,1
causal_factor:30380b2ba743,LEADS_TO,diagnostic_signal:87e6d137b6c9,1
causal_factor:6ceccdb74ef2,LEADS_TO,symptom:72abfcd8ca7c,1
causal_factor:b081e877737d,LEADS_TO,symptom:dc9bbe94a2c6,1
causal_factor:d264d327843b,LEADS_TO,symptom:5b43cf074150,1
causal_factor:20d8f1232b7d,LEADS_TO,symptom:5558c1bf6d56,1
causal_factor:8f57aea78937,LEADS_TO,symptom:0f0d94ac9ec3,1
causal_factor:b386757123cf,LEADS_TO,symptom:ba152a97f444,1
causal_factor:8ee6e5ad5205,LEADS_TO,symptom:aa3833ea2a46,1
causal_factor:e3bed0d9f99a,LEADS_TO,symptom:b1c8f6bf21a6,1
causal_factor:34f6a7e9d7dc,LEADS_TO,symptom:4c0dc18b76e3,1
causal_factor:2c1856c5344c,LEADS_TO,symptom:54bc0d240500,1
causal_factor:69edd8cc3733,LEADS_TO,symptom:7037d74c1530,1
causal_factor:e1d4ccc5bc00,LEADS_TO,symptom:e38d63b2b852,1
causal_factor:8497f19f689d,LEADS_TO,symptom:e8d363bf1114,1
causal_factor:432565f71c23,LEADS_TO,symptom:01efde671755,1
causal_factor:45b2d430a5d1,LEADS_TO,symptom:54d70431c977,1
causal_factor:5ac7d3a766c5,LEADS_TO,symptom:450f7c98c7c7,1
causal_factor:f4f63aeeb9a5,LEADS_TO,symptom:d64dae7f6017,1
causal_factor:cb3354135c0b,LEADS_TO,symptom:b93ba2a3cc85,1
causal_factor:7d6efafaa360,LEADS_TO,symptom:e628267cefba,1
causal_factor:4a9b192dd700,LEADS_TO,symptom:75fe8871112b,1
causal_factor:8f008be9e411,LEADS_TO,symptom:539141662ea1,1
causal_factor:3dd1b4419e0b,LEADS_TO,symptom:e125897613ae,1
causal_factor:21ff2332d295,LEADS_TO,symptom:1da1c8189734,1
causal_factor:58f609a2f156,LEADS_TO,diagnostic_signal:a3f2d312a202,1
causal_factor:1befcc43b893,LEADS_TO,symptom:547cc7f37028,1
causal_factor:fb5a41c193ff,LEADS_TO,symptom:9c1c71449192,1
causal_factor:aec0de2f6bc3,LEADS_TO,symptom:cc1e1b6751c2,1
causal_factor:231355bfc242,LEADS_TO,symptom:8e62e60ee65f,1
causal_factor:8c0aecca2fb0,LEADS_TO,diagnostic_signal:f56b0e7fe17a,1
causal_factor:fd8f487dca1f,LEADS_TO,symptom:f7295a8ee3aa,1
causal_factor:58db7016fb19,LEADS_TO,symptom:722de68e4db6,1
causal_factor:e3a713b15486,LEADS_TO,diagnostic_signal:a77cb2b8104e,1
causal_factor:f9021ae10e34,LEADS_TO,symptom:186e655c2dfa,1
causal_factor:8b334a111387,LEADS_TO,symptom:20fb32dc6e10,1
causal_factor:9859d2485c8c,LEADS_TO,symptom:574d6a1ac15a,1
causal_factor:d36a22c5b9c4,LEADS_TO,diagnostic_signal:bf3adef92841,1
causal_factor:3af755186b3b,LEADS_TO,diagnostic_signal:25ced6af5173,1
causal_factor:e59a3e797463,LEADS_TO,diagnostic_signal:be74120b9ffc,1
causal_factor:6810bba2d005,LEADS_TO,diagnostic_signal:b04e5199db1f,1
fault_name:b286df3c0a0e,MANIFESTS_AS,symptom:bce7ba643708,1
fault_name:b286df3c0a0e,MANIFESTS_AS,symptom:86fd92941734,1
fault_name:a70700b0c731,MANIFESTS_AS,symptom:bce7ba643708,1
fault_name:a70700b0c731,MANIFESTS_AS,symptom:86fd92941734,1
fault_name:89d47f642552,MANIFESTS_AS,symptom:bce7ba643708,1
fault_name:89d47f642552,MANIFESTS_AS,symptom:86fd92941734,1
fault_name:0922d1c203fc,MANIFESTS_AS,symptom:bce7ba643708,1
fault_name:0922d1c203fc,MANIFESTS_AS,symptom:86fd92941734,1
fault_name:a25e435559c1,MANIFESTS_AS,symptom:972b4a3e5fcc,1
fault_name:a25e435559c1,MANIFESTS_AS,symptom:b93a7ebc4d3f,1
fault_name:a25e435559c1,MANIFESTS_AS,symptom:0158358365e1,1
fault_name:a25e435559c1,MANIFESTS_AS,symptom:03fab01a2721,1
fault_name:a25e435559c1,MANIFESTS_AS,symptom:e8b32b844260,1
fault_name:a25e435559c1,MANIFESTS_AS,symptom:01c22a8a21d6,1
fault_name:8c2b9a95df1d,MANIFESTS_AS,symptom:972b4a3e5fcc,1
fault_name:8c2b9a95df1d,MANIFESTS_AS,symptom:b93a7ebc4d3f,1
fault_name:8c2b9a95df1d,MANIFESTS_AS,symptom:0158358365e1,1
fault_name:8c2b9a95df1d,MANIFESTS_AS,symptom:03fab01a2721,1
fault_name:8c2b9a95df1d,MANIFESTS_AS,symptom:e8b32b844260,1
fault_name:8c2b9a95df1d,MANIFESTS_AS,symptom:01c22a8a21d6,1
fault_name:9b7abde57fd4,MANIFESTS_AS,symptom:972b4a3e5fcc,1
fault_name:9b7abde57fd4,MANIFESTS_AS,symptom:b93a7ebc4d3f,1
fault_name:9b7abde57fd4,MANIFESTS_AS,symptom:0158358365e1,1
fault_name:9b7abde57fd4,MANIFESTS_AS,symptom:03fab01a2721,1
fault_name:9b7abde57fd4,MANIFESTS_AS,symptom:e8b32b844260,1
fault_name:9b7abde57fd4,MANIFESTS_AS,symptom:01c22a8a21d6,1
fault_name:56bad61dde1a,MANIFESTS_AS,symptom:972b4a3e5fcc,1
fault_name:56bad61dde1a,MANIFESTS_AS,symptom:b93a7ebc4d3f,1
fault_name:56bad61dde1a,MANIFESTS_AS,symptom:0158358365e1,1
fault_name:56bad61dde1a,MANIFESTS_AS,symptom:03fab01a2721,1
fault_name:56bad61dde1a,MANIFESTS_AS,symptom:e8b32b844260,1
fault_name:56bad61dde1a,MANIFESTS_AS,symptom:01c22a8a21d6,1
fault_name:27aa446ed114,MANIFESTS_AS,symptom:972b4a3e5fcc,1
fault_name:27aa446ed114,MANIFESTS_AS,symptom:b93a7ebc4d3f,1
fault_name:27aa446ed114,MANIFESTS_AS,symptom:0158358365e1,1
fault_name:27aa446ed114,MANIFESTS_AS,symptom:03fab01a2721,1
fault_name:27aa446ed114,MANIFESTS_AS,symptom:e8b32b844260,1
fault_name:27aa446ed114,MANIFESTS_AS,symptom:01c22a8a21d6,1
fault_name:d7e788ffebe8,MANIFESTS_AS,symptom:5197d734b82a,1
fault_name:d7e788ffebe8,MANIFESTS_AS,symptom:82a293d3c824,1
fault_name:2bf5d770fa7c,MANIFESTS_AS,symptom:5197d734b82a,1
fault_name:2bf5d770fa7c,MANIFESTS_AS,symptom:82a293d3c824,1
fault_name:5a2fbd5f4733,MANIFESTS_AS,symptom:5197d734b82a,1
fault_name:5a2fbd5f4733,MANIFESTS_AS,symptom:82a293d3c824,1
fault_name:6c5afafac30a,MANIFESTS_AS,symptom:5197d734b82a,1
fault_name:6c5afafac30a,MANIFESTS_AS,symptom:82a293d3c824,1
fault_name:883c9375d898,MANIFESTS_AS,symptom:5197d734b82a,1
fault_name:883c9375d898,MANIFESTS_AS,symptom:82a293d3c824,1
fault_name:4ddad44cdc31,MANIFESTS_AS,symptom:5197d734b82a,1
fault_name:4ddad44cdc31,MANIFESTS_AS,symptom:82a293d3c824,1
fault_name:c9c306b9befe,MANIFESTS_AS,symptom:b12155a067ae,1
fault_name:c9c306b9befe,MANIFESTS_AS,symptom:2f5a6de0f3ee,1
fault_name:c9c306b9befe,MANIFESTS_AS,symptom:03e722f33cf7,1
fault_name:c9c306b9befe,MANIFESTS_AS,symptom:d58a92a748d6,1
fault_name:c9c306b9befe,MANIFESTS_AS,symptom:b12c6f8d05a1,1
fault_name:c9c306b9befe,MANIFESTS_AS,symptom:357682794743,1
fault_name:dc317931e656,MANIFESTS_AS,symptom:b12155a067ae,1
fault_name:dc317931e656,MANIFESTS_AS,symptom:2f5a6de0f3ee,1
fault_name:dc317931e656,MANIFESTS_AS,symptom:03e722f33cf7,1
fault_name:dc317931e656,MANIFESTS_AS,symptom:d58a92a748d6,1
fault_name:dc317931e656,MANIFESTS_AS,symptom:b12c6f8d05a1,1
fault_name:dc317931e656,MANIFESTS_AS,symptom:357682794743,1
fault_name:922ca001a3d7,MANIFESTS_AS,symptom:b12155a067ae,1
fault_name:922ca001a3d7,MANIFESTS_AS,symptom:2f5a6de0f3ee,1
fault_name:922ca001a3d7,MANIFESTS_AS,symptom:03e722f33cf7,1
fault_name:922ca001a3d7,MANIFESTS_AS,symptom:d58a92a748d6,1
fault_name:922ca001a3d7,MANIFESTS_AS,symptom:b12c6f8d05a1,1
fault_name:922ca001a3d7,MANIFESTS_AS,symptom:357682794743,1
fault_name:74edaf32037c,MANIFESTS_AS,symptom:b12155a067ae,1
fault_name:74edaf32037c,MANIFESTS_AS,symptom:2f5a6de0f3ee,1
fault_name:74edaf32037c,MANIFESTS_AS,symptom:03e722f33cf7,1
fault_name:74edaf32037c,MANIFESTS_AS,symptom:d58a92a748d6,1
fault_name:74edaf32037c,MANIFESTS_AS,symptom:b12c6f8d05a1,1
fault_name:74edaf32037c,MANIFESTS_AS,symptom:357682794743,1
fault_name:30875549f052,MANIFESTS_AS,symptom:b12155a067ae,1
fault_name:30875549f052,MANIFESTS_AS,symptom:2f5a6de0f3ee,1
fault_name:30875549f052,MANIFESTS_AS,symptom:03e722f33cf7,1
fault_name:30875549f052,MANIFESTS_AS,symptom:d58a92a748d6,1
fault_name:30875549f052,MANIFESTS_AS,symptom:b12c6f8d05a1,1
fault_name:30875549f052,MANIFESTS_AS,symptom:357682794743,1
fault_name:f48042a6342f,MANIFESTS_AS,symptom:b12155a067ae,1
fault_name:f48042a6342f,MANIFESTS_AS,symptom:2f5a6de0f3ee,1
fault_name:f48042a6342f,MANIFESTS_AS,symptom:03e722f33cf7,1
fault_name:f48042a6342f,MANIFESTS_AS,symptom:d58a92a748d6,1
fault_name:f48042a6342f,MANIFESTS_AS,symptom:b12c6f8d05a1,1
fault_name:f48042a6342f,MANIFESTS_AS,symptom:357682794743,1
fault_name:8ff4bc482cec,MANIFESTS_AS,symptom:5f4e716a8e92,1
fault_name:8ff4bc482cec,MANIFESTS_AS,symptom:b51254a62017,1
fault_name:8ff4bc482cec,MANIFESTS_AS,symptom:d7a81018b563,1
fault_name:8ff4bc482cec,MANIFESTS_AS,symptom:5c33d6573939,1
fault_name:c46f3b2f7141,MANIFESTS_AS,symptom:5f4e716a8e92,1
fault_name:c46f3b2f7141,MANIFESTS_AS,symptom:b51254a62017,1
fault_name:c46f3b2f7141,MANIFESTS_AS,symptom:d7a81018b563,1
