id,type,label,count
fault_name:53cf504b83ae,fault_name,SC_众城变频器驱动软件过流,1
fault_name:581f2e168ce3,fault_name,SC_众城变频器驱动硬件过流,1
fault_name:2d481f4adde3,fault_name,SC_众城变频器输出对地短路,1
fault_name:9e03f4322aa7,fault_name,SC_众城变频器输出缺相,1
fault_name:7578a948139e,fault_name,SC_众城变频器输入缺相,1
fault_name:f6d2786397db,fault_name,SC_众城变频器速度偏差过大,1
fault_name:18041e20f7c1,fault_name,SC_众城变频器外部故障,1
fault_name:fd5c14289304,fault_name,SC_众城变频器外部总线通讯故障,1
fault_name:9ebb1f111fec,fault_name,SC_众城变频器系统干扰,1
fault_name:c1b2b2156805,fault_name,SC_众城变频器用户24V过流,1
fault_name:152c2e2dc0ed,fault_name,SC_众城变频器运行时PID反馈丢失,1
fault_name:34f9b8ca81a9,fault_name,SC_众城变频器整流单元过热,1
fault_name:9e30d4e7c748,fault_name,SC_众城变频器整流桥通讯故障,2
fault_name:9286cfbb1150,fault_name,SC_众城变频器制动单元故障,1
fault_name:6960fcd9f503,fault_name,SC_轴 1 接近开关未校准,1
fault_name:610919d6be25,fault_name,SC_轴 1 维护开关使能,1
fault_name:d630eb576736,fault_name,SC_轴 2 接近开关未校准,1
fault_name:1ef67acd521b,fault_name,SC_轴 2 维护开关使能,1
fault_name:e3054785bd12,fault_name,SC_轴 3 接近开关未校准,1
fault_name:cc83c40e0c04,fault_name,SC_轴1安全反馈信号丢失,1
fault_name:5f0b59c0c369,fault_name,SC_轴1充电回路开路,1
fault_name:52c32b85d7db,fault_name,SC_轴1充电回路欠压,1
fault_name:06dde6f87af5,fault_name,SC_轴1的91度限位开关误触发故障,1
fault_name:34f25f5d0ad3,fault_name,SC_轴1的96限位开关误触发故障,1
fault_name:d36431dfa9f0,fault_name,SC_轴1电容测试失败,1
fault_name:aa8b9e6a998b,fault_name,SC_轴1电容柜过温,1
fault_name:26a11b860f51,fault_name,SC_轴1电容模块过温,1
fault_name:30eba70587a3,fault_name,SC_轴1电容模块过压,1
fault_name:93183b38a277,fault_name,SC_轴1柜过温,1
fault_name:3ee4038eb334,fault_name,SC_轴1后备电压过电压,1
fault_name:65dc236c4cf5,fault_name,SC_轴1后备电压欠电压,1
fault_name:3511d8e13f3d,fault_name,SC_轴1后备电源电压过高,1
fault_name:091af0828be4,fault_name,SC_轴1后备电源熔断器断开,1
fault_name:e663a4d07757,fault_name,SC_轴1后备电源衰减,1
fault_name:8df00252e8af,fault_name,SC_轴1后备电源主开关断开,1
fault_name:82e92acc7588,fault_name,SC_轴1冷却风扇断路器断开,1
fault_name:0fe33c546809,fault_name,SC_轴1驱动器1BTB故障,1
fault_name:08088b7fc8e3,fault_name,SC_轴1驱动器24V故障,1
fault_name:fc79f912683b,fault_name,SC_轴1驱动器抱闸电流低,1
fault_name:1de1f374d206,fault_name,SC_轴1驱动器抱闸电流高,1
fault_name:f079df363d81,fault_name,SC_轴1驱动器抱闸漏电流,1
fault_name:8ed7905f880a,fault_name,SC_轴1驱动器充电器故障,1
fault_name:48d2da00a848,fault_name,SC_轴1驱动器初始位置不吻合,1
fault_name:1b7c03d3dbbb,fault_name,SC_轴1驱动器电机电流零漂,1
fault_name:56c90cea3b45,fault_name,SC_轴1驱动器电机堵转,1
fault_name:e13bc7653c30,fault_name,SC_轴1驱动器电机高温,1
fault_name:a1adaac2de3d,fault_name,SC_轴1驱动器电机过速,1
fault_name:32eeb2a675fa,fault_name,SC_轴1驱动器电机开路,1
fault_name:032bcd0404c5,fault_name,SC_轴1驱动器电机EEPROM故障,1
fault_name:4e0a37daddb4,fault_name,SC_轴1驱动器电流零漂,1
fault_name:e27ad6e92c3c,fault_name,SC_轴1驱动器电路板温度低,1
fault_name:c270f9c43723,fault_name,SC_轴1驱动器电路板温度高,1
fault_name:8597403cc0df,fault_name,SC_轴1驱动器电网故障,1
fault_name:400282e4c173,fault_name,SC_轴1驱动器对地短路,1
fault_name:028cf187eb47,fault_name,SC_轴1驱动器过压,1
fault_name:5c49cd4acf24,fault_name,SC_轴1驱动器进线异常,1
fault_name:356c8c160e0d,fault_name,SC_轴1驱动器内部逻辑故障,1
fault_name:7a51d757f21e,fault_name,SC_轴1驱动器内部通信故障,1
fault_name:4634bcb59b8a,fault_name,SC_轴1驱动器欠压,1
fault_name:c7bcd8fbba96,fault_name,SC_轴1驱动器软启动故障,1
fault_name:9f4722971847,fault_name,SC_轴1驱动器散热片温度高,1
fault_name:d17f92fb238d,fault_name,SC_轴1驱动器刹车电阻短路,1
fault_name:2c4a34c0d820,fault_name,SC_轴1驱动器旋变错误,1
fault_name:5ea786ac2a35,fault_name,SC_轴1驱动器总故障,1
fault_name:d54e9324cda4,fault_name,SC_轴1驱动器ARM芯片异常复位,1
fault_name:03c5678b1d06,fault_name,SC_轴1驱动器CAN通信故障,1
fault_name:1a1b23131e88,fault_name,SC_轴1驱动器EEPROM故障,1
fault_name:4dfd3b239c98,fault_name,SC_轴1驱动器IGBT过流,1
fault_name:029da5730ba3,fault_name,SC_轴1驱动器IGBT过温,1
fault_name:60344ff9c390,fault_name,SC_轴1与控制器通讯故障,1
fault_name:ebb395eb08d7,fault_name,SC_轴2安全反馈信号丢失,1
fault_name:87b56ad3bbca,fault_name,SC_轴2抱闸供电断路器断开,1
fault_name:088656565225,fault_name,SC_轴2充电回路断开,1
fault_name:729e091e5f41,fault_name,SC_轴2充电回路开路,1
fault_name:bb8371294b24,fault_name,SC_轴2的91度限位开关误触发故障,1
fault_name:04e71f3d6184,fault_name,SC_轴2的96度限位开关误触发故障,1
fault_name:f26c44fac416,fault_name,SC_轴2电容测试失败,1
fault_name:75f672ca6e88,fault_name,SC_轴2电容柜过温,1
fault_name:97effc965a3d,fault_name,SC_轴2柜过温,1
fault_name:2cf4b3d2e48c,fault_name,SC_轴2后备电源电压过高,1
fault_name:993501ecfcc7,fault_name,SC_轴2后备电源过电压,1
fault_name:1d60bb7df981,fault_name,SC_轴2后备电源欠电压,1
fault_name:f7f6076ee630,fault_name,SC_轴2后备电源熔断器断开,1
fault_name:9e9f73791e01,fault_name,SC_轴2后备电源衰减,1
fault_name:46bbcc28a6ce,fault_name,SC_轴2后备电源主开关断开,1
fault_name:4bf51e3dcbdc,fault_name,SC_轴2进线异常,1
fault_name:9f39444272f3,fault_name,SC_轴2冷却风扇断路器断开,1
fault_name:f68dc7cc8892,fault_name,SC_轴2模块过温,1
fault_name:982451769b05,fault_name,SC_轴2模块过压,1
fault_name:d414e7c16ce5,fault_name,SC_轴2驱动器24V故障,1
fault_name:29958a690ea9,fault_name,SC_轴2驱动器抱闸电流低,1
fault_name:2457547589b6,fault_name,SC_轴2驱动器抱闸电流高,1
fault_name:9d61da4a59c9,fault_name,SC_轴2驱动器抱闸漏电流,1
fault_name:2cebfca609ec,fault_name,SC_轴2驱动器充电器故障,1
fault_name:169d2d87d395,fault_name,SC_轴2驱动器初始位置不吻合,1
fault_name:a876c9ec8f02,fault_name,SC_轴2驱动器电机电流零漂,1
fault_name:10a76b4c3166,fault_name,SC_轴2驱动器电机堵转,1
fault_name:b85b5c152277,fault_name,SC_轴2驱动器电机高温,1
fault_name:683e67fedf24,fault_name,SC_轴2驱动器电机过速,1
fault_name:3cb804737268,fault_name,SC_轴2驱动器电机开路,1
fault_name:2846e145b691,fault_name,SC_轴2驱动器电机EEPROM故障,1
fault_name:5b6c3fc275c7,fault_name,SC_轴2驱动器电流零漂,1
fault_name:997bc773661c,fault_name,SC_轴2驱动器电路板温度低,1
fault_name:6fbb0a854627,fault_name,SC_轴2驱动器电路板温度高,1
fault_name:129f0eb15aa6,fault_name,SC_轴2驱动器电网故障,1
fault_name:55736d954b13,fault_name,SC_轴2驱动器对地短路,1
fault_name:1b9aba2ba526,fault_name,SC_轴2驱动器过压,1
fault_name:12a7c5be1dd1,fault_name,SC_轴2驱动器内部逻辑故障,1
fault_name:f72a04124116,fault_name,SC_轴2驱动器内部通信故障,1
fault_name:c2f6d57fd419,fault_name,SC_轴2驱动器欠压,1
fault_name:2d0fc26f4523,fault_name,SC_轴2驱动器软启动故障,1
fault_name:bdf0b149dd5f,fault_name,SC_轴2驱动器散热片温度高,1
fault_name:d87dfa499eaf,fault_name,SC_轴2驱动器刹车电阻短路,1
fault_name:41fca86b0775,fault_name,SC_轴2驱动器旋变错误,1
fault_name:15c5d4532da8,fault_name,SC_轴2驱动器总故障,1
fault_name:9f38da1ebb7a,fault_name,SC_轴2驱动器ARM芯片异常复位,1
fault_name:94b2cf41ace5,fault_name,SC_轴2驱动器BTB故障,1
fault_name:95cfc1207370,fault_name,SC_轴2驱动器CAN通信故障,1
fault_name:2efe18c99074,fault_name,SC_轴2驱动器EEPROM故障,1
fault_name:f52d0a6a824b,fault_name,SC_轴2驱动器IGBT过流,1
fault_name:6a47c3f4f2dd,fault_name,SC_轴2驱动器IGBT过温,1
fault_name:20e49e2529de,fault_name,SC_轴2与控制器通讯故障,1
fault_name:a57ac8395fb0,fault_name,SC_轴3安全反馈信号丢失,1
fault_name:b916cb5f49d4,fault_name,SC_轴3充电回路断开,1
fault_name:4ae804ce94c6,fault_name,SC_轴3充电回路开路,1
fault_name:4fca0227d738,fault_name,SC_轴3的91度限位开关误触发故障,1
fault_name:1d1fc8ba1aa4,fault_name,SC_轴3的96度限位开关误触发故障,1
fault_name:e4a98fc082ae,fault_name,SC_轴3电容测试失败,1
fault_name:c761bfd8a9e9,fault_name,SC_轴3电容柜过温,1
fault_name:6055497e04c0,fault_name,SC_轴3电容模块过温,1
fault_name:4d10d3665ecc,fault_name,SC_轴3电容模块过压,1
fault_name:bb7d6a99508d,fault_name,SC_轴3柜过温,1
fault_name:b2e557b2de87,fault_name,SC_轴3后备电压欠电压,1
fault_name:0f6b207ae5f3,fault_name,SC_轴3后备电源电压过高,1
fault_name:c7a7b4b89302,fault_name,SC_轴3后备电源过电压,1
fault_name:8fb14c591bef,fault_name,SC_轴3后备电源熔断器断开,1
fault_name:6ef650bb34a0,fault_name,SC_轴3后备电源衰减,1
fault_name:741047e6f002,fault_name,SC_轴3后备电源主开关断开,1
fault_name:cfdb1dedd01c,fault_name,SC_轴3进线故障,1
fault_name:a9cd16a40437,fault_name,SC_轴3冷却风扇熔断器断开,1
fault_name:581d48ad9f43,fault_name,SC_轴3驱动器24V故障,1
fault_name:102b7e39aa4f,fault_name,SC_轴3驱动器抱闸电流低,1
fault_name:d8ecdde3fc38,fault_name,SC_轴3驱动器抱闸漏电流,1
fault_name:0b3d91bf0e2f,fault_name,SC_轴3驱动器充电器故障,1
fault_name:321af483ecce,fault_name,SC_轴3驱动器初始位置不吻合,1
fault_name:e3852f8371cf,fault_name,SC_轴3驱动器电机电流零漂,1
fault_name:9587198647ff,fault_name,SC_轴3驱动器电机堵转,1
fault_name:eaeedb874633,fault_name,SC_轴3驱动器电机高温,1
fault_name:2b5fb0933738,fault_name,SC_轴3驱动器电机过速,1
fault_name:18bf6f2cbc72,fault_name,SC_轴3驱动器电机开路,1
fault_name:75dfd110533a,fault_name,SC_轴3驱动器电机EEPROM故障,1
fault_name:2ef2fe06a7b7,fault_name,SC_轴3驱动器电流零漂,1
fault_name:504404a5f830,fault_name,SC_轴3驱动器电路板温度低,1
fault_name:887338c0eca8,fault_name,SC_轴3驱动器电路板温度高,1
fault_name:d8ed72fc87cf,fault_name,SC_轴3驱动器电网故障,1
fault_name:d57678847383,fault_name,SC_轴3驱动器对地短路,1
fault_name:2f5eb54d74ec,fault_name,SC_轴3驱动器过压,1
fault_name:5ae2d45e0927,fault_name,SC_轴3驱动器内部逻辑故障,1
fault_name:2fc3934c5a60,fault_name,SC_轴3驱动器内部通信故障,1
fault_name:4e49f42ec085,fault_name,SC_轴3驱动器欠压,1
fault_name:db02d198c739,fault_name,SC_轴3驱动器软启动故障,1
fault_name:2bf96c5a4239,fault_name,SC_轴3驱动器散热片温度高,1
fault_name:4cb4e146dfd6,fault_name,SC_轴3驱动器刹车电阻短路,1
fault_name:110b5605f17d,fault_name,SC_轴3驱动器旋变错误,1
fault_name:f618c0d9ab16,fault_name,SC_轴3驱动器总故障,1
fault_name:cbd1e0a1a225,fault_name,SC_轴3驱动器ARM芯片异常复位,1
fault_name:688738d5652d,fault_name,SC_轴3驱动器BTB故障,1
fault_name:817c0ee3e22f,fault_name,SC_轴3驱动器CAN通信故障,1
fault_name:c0d14f6aea43,fault_name,SC_轴3驱动器EEPROM故障,1
fault_name:6282bdba8973,fault_name,SC_轴3驱动器IGBT过流,1
fault_name:88e05b757919,fault_name,SC_轴3驱动器IGBT过温,1
fault_name:e175cdfb3cc8,fault_name,SC_轴3维护开关使能,1
fault_name:7719779420e4,fault_name,SC_轴3与控制器通讯故障,1
fault_name:4472bde5e0fd,fault_name,SC_轴二91度限位开关触发,1
fault_name:166485cc21aa,fault_name,SC_轴二96度限位开关触发,1
fault_name:1de236b3a50d,fault_name,SC_轴驱动器抱闸电流高,1
fault_name:08922202ad0f,fault_name,SC_轴三91度限位开关触发,1
fault_name:b9a88a1ccf13,fault_name,SC_轴三96度限位开关触发,1
fault_name:29d1ba82f859,fault_name,SC_轴一91度限位开关触发,1
fault_name:4ac7199979e7,fault_name,SC_轴一96度限位开关触发,1
fault_name:9f32664f55dd,fault_name,SC_主从通信故障,2
fault_name:e861eca5cb3d,fault_name,SC_主控程序与变桨程序版本不匹配,1
fault_name:281091b61e36,fault_name,SC_主控程序与变频器程序版本不匹配,1
fault_name:e1ee89973594,fault_name,SC_主控程序与参数文件版本不匹配,1
fault_name:3643a43c2495,fault_name,SC_主控程序与故障属性文件版本不匹配,1
fault_name:7819b8d82e4f,fault_name,SC_主控程序与配置文件版本不匹配,1
fault_name:bd00af3c6b41,fault_name,SC_主控程序与算法控制器版本不匹配,1
fault_name:d949ce2e0f9e,fault_name,SC_主控给定角度异常,1
fault_name:dbefad691986,fault_name,SC_主控通讯故障_通信中断,1
fault_name:9c1cbf9b31ce,fault_name,SC_主控通讯故障_无功超限,1
fault_name:d0382c749cbf,fault_name,SC_主控通讯故障_指令转速不匹配,1
fault_name:14f9fdca08d1,fault_name,SC_主控通讯故障_转矩超限,1
fault_name:35a1328c744d,fault_name,SC_主控通讯故障_转矩转速不匹配,1
fault_name:080b58d30038,fault_name,SC_主控制器故障,2
fault_name:6ced832c5fb9,fault_name,SC_主控转矩给定超限,1
fault_name:85e651e63b77,fault_name,SC_主水管低温故障,2
fault_name:3e10d03beaff,fault_name,SC_主水管水温过温报警,1
fault_name:f990534e8647,fault_name,SC_主水管水温过温故障,2
fault_name:9e4be6c5113c,fault_name,SC_主水管压力超低故障,2
fault_name:f00404afd843,fault_name,SC_主轴或发电机转速保持不变,1
fault_name:a1c6641f3263,fault_name,SC_主轴锁定销1未在限定时间内伸出,1
fault_name:119033148d0c,fault_name,SC_主轴锁定销1未在限定时间内伸出到位,1
fault_name:2e31ad7574b6,fault_name,SC_主轴锁定销2未在限定时间内伸出,1
fault_name:647d39e0cf94,fault_name,SC_主轴锁定销2未在限定时间内伸出到位,1
fault_name:55e682ab1a1a,fault_name,SC_主轴系统接触器动作异常,1
fault_name:759965da9fb9,fault_name,SC_主轴转速测量信号偏差大报警,1
fault_name:36d5d42af920,fault_name,SC_主轴转速可靠性校验失败,1
fault_name:6bc7c314de28,fault_name,SC_主轴转速失效,1
fault_name:6d2e7c7d843d,fault_name,SC_转速异常预警,1
fault_name:43f8a0a29561,fault_name,SC_转子冷却器进出水温度超温停机,1
fault_name:ca5730f9764e,fault_name,SC_子站有模块故障,1
fault_name:f8356d9878e7,fault_name,SC_AB脉冲信号异常,2
fault_name:e83d6466be70,fault_name,SC_Asm1 端口故障,1
fault_name:6390e29166ef,fault_name,SC_Asm2 端口故障,1
fault_name:f3493e04c647,fault_name,SC_chopper 电路开通时间过长,1
fault_name:910ca4992d54,fault_name,SC_Chopper 电阻过温,1
fault_name:1f53c1dadf29,fault_name,SC_Chopper 故障_电阻过热,1
fault_name:3538eb1d728b,fault_name,SC_Chopper 故障_拒动,1
fault_name:b60502b389ae,fault_name,SC_Chopper 故障_驱动故障,1
fault_name:d4676d163c05,fault_name,SC_Chopper 故障_投入超时,1
fault_name:e9e1abcdc20b,fault_name,SC_Chopper 故障_误动,1
fault_name:e616efdfe310,fault_name,SC_Chopper 模块的驱动故障,1
fault_name:b35867dc2ee6,fault_name,SC_Chopper 自检失败,1
fault_name:5ca686765c92,fault_name,SC_Chopper单次动作超时,2
fault_name:6f1b8a27e59c,fault_name,SC_chopper电路开通时间过长,1
fault_name:f85f7cd982cb,fault_name,SC_Chopper模块的驱动故障,1
fault_name:4ed51cd80a52,fault_name,SC_Chopper自检异常,2
fault_name:354a835ddf95,fault_name,SC_DSP 检测 AB 相线电压为零,1
fault_name:5b7645308d04,fault_name,SC_DSP 检测 BC 相线电压为零,2
fault_name:b4a7b5b85f9b,fault_name,SC_DSP检测AB相线电压为零,1
fault_name:e24e26dd4f40,fault_name,SC_FPGA中断异常故障,2
fault_name:91a2b32400a7,fault_name,SC_FRT状态机超时,1
fault_name:ee33859bb374,fault_name,SC_HVRT超时,1
fault_name:8e4758b7c3a0,fault_name,SC_IPC 波长值告警,1
fault_name:8ab55ea2e3b9,fault_name,SC_IPC 告警触发,1
fault_name:1a5fa639b1da,fault_name,SC_IPC 模块中断错误,1
fault_name:ef861206fbad,fault_name,SC_IPC 设备 Webserver 错误,1
fault_name:d9cd32d0aece,fault_name,SC_IPC 设备光源错误,1
fault_name:5dce47706dea,fault_name,SC_IPC 温度错误,1
fault_name:35047f32f108,fault_name,SC_IPC 温度告警,1
fault_name:168fcfd236d4,fault_name,SC_IPC 信号告警,1
fault_name:fda5e5f472b2,fault_name,SC_IPC变桨方位角或限位异常,1
fault_name:bd4f6b5cc774,fault_name,SC_IPC桨叶设定值异常,1
fault_name:98889acc5f10,fault_name,SC_IPC上次标定异常,1
fault_name:5f63234b1742,fault_name,SC_IPC叶片1数据异常,1
fault_name:dec2c23110c5,fault_name,SC_IPC叶片1通讯故障,1
fault_name:fb1dba4ecbe5,fault_name,SC_IPC叶片2数据异常,1
fault_name:a6b37b79a991,fault_name,SC_IPC叶片2通讯故障,1
fault_name:0e32c0ef87d6,fault_name,SC_IPC叶片3数据异常,1
fault_name:a496a4795a98,fault_name,SC_IPC叶片3通讯故障,1
fault_name:2e1d943c17d4,fault_name,SC_IPC载荷超限,1
fault_name:aefbba615d0e,fault_name,SC_IPC自检失败,1
fault_name:0c5361d9cee4,fault_name,SC_LVRT超时,1
fault_name:d1d8368a7125,fault_name,SC_PLC 使用率高,1
fault_name:2fe2e7ca19c1,fault_name,SC_PLC参数更改,2
fault_name:58dad8ec9faf,fault_name,SC_PLC读取参数失败,2
fault_name:ad2611a851c9,fault_name,SC_PLC断开安全链,1
fault_name:79020b4b5b43,fault_name,SC_SBB 偏航变频器 EEPROM 故障,1
fault_name:bff11287cee8,fault_name,SC_SBB 偏航变频器 PID 反馈断线故障,1
fault_name:1c7a41ca3f62,fault_name,SC_SBB 偏航变频器参数复制错误,1
fault_name:62974076af6c,fault_name,SC_SBB 偏航变频器串行通信故障,1
fault_name:e04300ae8536,fault_name,SC_SBB 偏航变频器电机过载,1
fault_name:011e54c17841,fault_name,SC_SBB 偏航变频器端子闭合故障,1
fault_name:d63420baa649,fault_name,SC_SBB 偏航变频器端子上的外部故障,1
fault_name:a5911f5105e9,fault_name,SC_SBB 偏航变频器负载短路,1
fault_name:d931cc71b5f5,fault_name,SC_SBB 偏航变频器过载,1
fault_name:622e34986bbd,fault_name,SC_SBB 偏航变频器过载预报警故障,1
fault_name:b4dd26dc5a42,fault_name,SC_SBB 偏航变频器恒速过流,1
fault_name:f601165581b7,fault_name,SC_SBB 偏航变频器恒速过压,1
fault_name:2d76fb453e43,fault_name,SC_SBB 偏航变频器霍尔电流检测故障,1
fault_name:92a0124d197c,fault_name,SC_SBB 偏航变频器加速过流,1
fault_name:a6e87f74b7b2,fault_name,SC_SBB 偏航变频器加速过压,1
fault_name:86f392553ef1,fault_name,SC_SBB 偏航变频器减速过流,1
fault_name:3b316eafe7aa,fault_name,SC_SBB 偏航变频器减速过压,1
fault_name:f253b1a6be7e,fault_name,SC_SBB 偏航变频器键盘与控制板通讯中断,1
fault_name:f9fe7c1a9f05,fault_name,SC_SBB 偏航变频器快速限流故障,1
fault_name:e3bf2c5ae998,fault_name,SC_SBB 偏航变频器母线过压,1
fault_name:31d3091b77b8,fault_name,SC_SBB 偏航变频器散热器过热,1
fault_name:5227928a7ea0,fault_name,SC_SBB 偏航变频器输出缺相或不平衡,1
fault_name:eaf10ec95a20,fault_name,SC_SBB 偏航变频器输入缺相或不平衡,1
fault_name:3bf94fe96dca,fault_name,SC_SBB 偏航变频器同步机初始位置检查故障,1
fault_name:28c180b44213,fault_name,SC_SBB 偏航变频器制动单元故障,1
fault_name:d8a6b8faeaee,fault_name,SC_SD 卡故障报警,1
fault_name:7cdeb5f47d30,fault_name,SC_SSB 变桨 5 度接近开关故障 A1(异常触发),1
fault_name:d591d68e6ab6,fault_name,SC_SSB 变桨 5 度接近开关故障 A1(异常未触发),1
fault_name:03eff4158add,fault_name,SC_SSB 变桨 5 度接近开关故障 A2(异常触发),1
fault_name:a4a68dd1d13a,fault_name,SC_SSB 变桨 5 度接近开关故障 A2(异常未触发),1
fault_name:6afe7aacc283,fault_name,SC_SSB 变桨 5 度接近开关故障 A3(异常触发),1
fault_name:1856db035d82,fault_name,SC_SSB 变桨 5 度接近开关故障 A3(异常未触发),1
fault_name:3bb476aa6d8b,fault_name,SC_SSB 变桨 86 度接近开关故障 A1(异常触发),1
fault_name:4f8399abd474,fault_name,SC_SSB 变桨 86 度接近开关故障 A1(异常未触发),1
fault_name:a05e09df2ac9,fault_name,SC_SSB 变桨 86 度接近开关故障 A2(异常触发),1
fault_name:590ad21c8f09,fault_name,SC_SSB 变桨 86 度接近开关故障 A2(异常未触发),1
fault_name:2dc00cb08e63,fault_name,SC_SSB 变桨 86 度接近开关故障 A3(异常触发),1
fault_name:a9d8f8ff3d51,fault_name,SC_SSB 变桨 86 度接近开关故障 A3(异常未触发),1
fault_name:8ca975ec360e,fault_name,SC_SSB 变桨 BPMM 通信超时,1
fault_name:423fa700202a,fault_name,SC_SSB 变桨 WAGO 通信超时,1
fault_name:d24a3de85741,fault_name,SC_SSB 变桨电池测试失败,1
fault_name:40c2435be8aa,fault_name,SC_SSB 变桨电池正在测试,1
fault_name:614290d296a1,fault_name,SC_SSB 变桨电网低电压故障,1
fault_name:9807476ec70c,fault_name,SC_SSB 变桨电网高电压故障,1
fault_name:0dbbfc0ec3ae,fault_name,SC_SSB 变桨故障反馈 A1,1
fault_name:5b3a127f90ca,fault_name,SC_SSB 变桨故障反馈 A2,1
fault_name:18f166600d6c,fault_name,SC_SSB 变桨故障反馈 A3,1
fault_name:6c6091b40ddd,fault_name,SC_SSB 变桨滑环侧硬件 EFC 信号断开,1
fault_name:dd98b0524091,fault_name,SC_SSB 变桨急停按钮触发,1
fault_name:bc633478df91,fault_name,SC_SSB 变桨润滑泵电源故障,1
fault_name:a4412051943f,fault_name,SC_SSB 变桨轴 1 充电反馈故障,1
fault_name:7c956e516e60,fault_name,SC_SSB 变桨轴 1 电池容量报警,1
fault_name:694edcc1a1d3,fault_name,SC_SSB 变桨轴 1 电池容量故障,1
fault_name:b3cf88d02e6a,fault_name,SC_SSB 变桨轴 1 交流侧 24V 电源故障,1
fault_name:729a8a9a9375,fault_name,SC_SSB 变桨轴 2 充电反馈故障,1
fault_name:7406d8be1399,fault_name,SC_SSB 变桨轴 2 电池容量报警,1
fault_name:3028709b36f6,fault_name,SC_SSB 变桨轴 2 电池容量故障,1
fault_name:a6df374d065c,fault_name,SC_SSB 变桨轴 2 交流侧 24V 电源故障,1
fault_name:e683b79ccb9e,fault_name,SC_SSB 变桨轴 3 充电反馈故障,1
fault_name:b0feac04af0f,fault_name,SC_SSB 变桨轴 3 电池容量报警,1
fault_name:860966d7df0d,fault_name,SC_SSB 变桨轴 3 电池容量故障,1
fault_name:f8aee29bc7b0,fault_name,SC_SSB 变桨轴 3 交流侧 24V 电源故障,1
fault_name:f29aaf313d6a,fault_name,SC_SSB变桨86度接近开关故障A1(异常未触发),1
fault_name:b61d4898a9d3,fault_name,SC_SSB变桨86度接近开关故障A2(异常未触发),1
fault_name:4d0a98691d61,fault_name,SC_SSB变桨86度接近开关故障A3(异常未触发),1
fault_name:06ad59b92342,fault_name,SC_UPS 电池故障,1
fault_name:493d005da440,fault_name,SC_UPS 故障,2
fault_name:5da061d97fe4,fault_name,SC_UPS 市电异常,2
fault_name:b67af6b759fb,fault_name,SC_UPS电池故障,2
fault_name:75f0a2afcb18,fault_name,SC_X振动异常预警,1
fault_name:abd024c169e2,fault_name,SC_Xml 数据读取错误,1
fault_name:a63a98a7574c,fault_name,SC_Xml 文件未找到,1
fault_name:9a9c98880687,fault_name,SC_Y振动异常预警,1
fault_name:444f2d55e20e,fault_name,SC_Z 脉冲缺失,2
fault_name:cf380dec4a1b,fault_name,SC_Z脉冲信号异常,2
fault_name:22691a32e0fa,fault_name,SC发电机转速超过超速等级2设定值,1
fault_name:98690dd42600,fault_name,SCADA 停止按钮激活提示,1
fault_name:1b591208102b,fault_name,SCADA 统计功能停止,1
fault_name:d488fc8e2044,fault_name,Scada Stats Stopped,1
fault_name:e596c65863d4,fault_name,Scada Stop,1
fault_name:5ba0b94ca2fd,fault_name,SCADA低温热机限功率提示,1
fault_name:bf9c17cefab8,fault_name,SCADA监测塔架频率偏移停机提示,1
fault_name:ae4f49d1771d,fault_name,SCADA紧急停机,1
fault_name:756c2585108e,fault_name,SCADA塔架频率计算异常报警,1
fault_name:414a9475c5c4,fault_name,SCADA停机,1
fault_name:33c6d45c4a22,fault_name,SCADA停机请求,1
fault_name:3d33f5392971,fault_name,SCADA限功率提示,1
fault_name:86369efa01a6,fault_name,SCADA远程紧急停机提示,1
fault_name:064be7e4f2d3,fault_name,SCADA远程停机,1
fault_name:dd851a08c0af,fault_name,SCADA指令停机,1
fault_name:bd76c0aba3be,fault_name,Shutdown due to high outside air temperature,1
fault_name:8bfeb1134a80,fault_name,Shutdown due to low outside air temperature. Has hysteresis,1
fault_name:f575635301cc,fault_name,ShutdownByIceSensor,1
fault_name:7e321b457db2,fault_name,SMP通讯出错,1
fault_name:7bfcf4764b30,fault_name,Software Over Power,1
fault_name:fe54967ed339,fault_name,Software Over Speed On Start Up,1
fault_name:8650c8d5d62d,fault_name,Software Over Speed While Waiting For Wind,1
fault_name:5c279c25634b,fault_name,Software Overspeed,1
fault_name:43fb0bc0b132,fault_name,Software Under Power During Production,1
fault_name:c8f4ec0d7d6b,fault_name,Software Under Speed,1
fault_name:a4d60cee7c34,fault_name,SS-0 保险断开,2
fault_name:a6ff95b30fc7,fault_name,SS-1 急停按扭下,1
fault_name:d883d2917e2d,fault_name,SS-1 急停按钮按下,1
fault_name:1bcad1c0d002,fault_name,SS-10桨叶超出工作位置,1
fault_name:aea1d9f2fa41,fault_name,SS-10刹车位置,1
fault_name:71165404cd15,fault_name,SS-11超出工作位置,1
fault_name:5a97f48ac3ef,fault_name,SS-11轮毂驱动,1
fault_name:443958b4f536,fault_name,SS-12存储继电器不能复位,1
fault_name:541c5cb0a8cc,fault_name,SS-12存储继电器未复位,1
fault_name:7c3c618c9657,fault_name,SS-12轮毂驱动,1
fault_name:9a7094f4d491,fault_name,SS-2 叶轮超速刹车,2
fault_name:07ed2bbea5eb,fault_name,SS-3 三个变桨变频器均故障,1
fault_name:5af5cbed7239,fault_name,SS-3 所有叶片错误,1
fault_name:549ce0a90531,fault_name,SS-4刹车存储继电器,1
